Date,Time,Voltage_V,CPU_Load_Pct,Temperature_C,Fan_RPM,Label
1.7.2026,55:51.0,1.001,42.7,61,7254,1
1.7.2026,19:46.9,0.782,100.0,68,7281,2
1.7.2026,29:36.2,0.867,10.0,50,4996,0
1.7.2026,54:18.6,0.858,45.9,63,7295,1
1.7.2026,46:26.3,1.033,25.3,62,7295,1
1.7.2026,03:53.7,0.773,13.6,52,4783,0
1.7.2026,17:10.9,0.728,100.0,63,7308,2
1.7.2026,57:35.5,0.817,73.8,59,7336,1
1.7.2026,19:36.6,0.846,15.2,52,4807,0
1.7.2026,51:54.0,0.987,51.5,54,7308,1
1.7.2026,58:20.8,0.826,44.2,62,4990,0
1.7.2026,12:29.2,0.663,12.8,51,4795,0
1.7.2026,51:03.5,0.97,15.7,50,4789,0
1.7.2026,54:46.1,0.909,15.4,56,4990,0
1.7.2026,14:23.5,0.909,20.6,59,4996,0
1.7.2026,27:58.0,0.694,36.5,55,4983,0
1.7.2026,22:51.1,0.902,33.5,55,4996,0
1.7.2026,53:52.5,0.661,21.7,51,7308,1
1.7.2026,53:28.4,0.674,32.1,48,7295,1
1.7.2026,16:44.8,0.743,100.0,64,7281,2
1.7.2026,45:54.2,0.897,44.1,59,7308,1
1.7.2026,45:52.2,1.001,52.5,67,7308,1
1.7.2026,59:58.1,0.959,61.4,76,7295,1
1.7.2026,50:01.4,0.94,47.0,52,7295,1
1.7.2026,41:55.1,0.669,25.8,51,4990,1
1.7.2026,18:26.9,0.752,100.0,70,7295,2
1.7.2026,05:48.0,0.926,9.8,53,4783,0
1.7.2026,49:35.2,0.996,35.6,52,7295,1
1.7.2026,11:10.5,0.924,100.0,100,7281,2
1.7.2026,29:02.1,0.792,22.6,57,5034,0
1.7.2026,56:07.0,0.659,40.5,52,7308,1
1.7.2026,40:44.7,0.699,41.7,54,5028,1
1.7.2026,19:24.9,0.791,100.0,70,7308,2
1.7.2026,53:18.4,0.666,27.5,48,7308,1
1.7.2026,55:26.9,0.67,66.5,55,7295,1
1.7.2026,45:28.0,0.663,18.6,50,7377,1
1.7.2026,11:04.5,0.921,100.0,100,7433,2
1.7.2026,16:01.4,0.674,100.0,61,7295,2
1.7.2026,13:13.3,0.823,97.7,67,4812,0
1.7.2026,13:53.4,0.932,22.0,61,4818,0
1.7.2026,40:46.7,0.666,49.5,54,5028,1
1.7.2026,00:22.3,0.662,71.2,56,7295,1
1.7.2026,40:28.6,0.726,44.1,56,5021,1
1.7.2026,55:36.9,0.681,29.7,56,7268,1
1.7.2026,01:39.3,0.664,12.7,50,4996,0
1.7.2026,12:43.2,0.736,49.4,68,4812,0
1.7.2026,46:42.3,0.87,33.9,58,7281,1
1.7.2026,48:12.8,0.782,40.7,48,7268,1
1.7.2026,14:45.6,0.97,15.9,56,5002,0
1.7.2026,44:57.9,0.693,45.4,52,7295,1
1.7.2026,41:37.0,0.751,22.1,54,5028,1
1.7.2026,57:53.6,0.751,53.9,58,7322,1
1.7.2026,23:33.3,0.881,14.6,51,4996,0
1.7.2026,12:01.1,0.662,21.0,51,4812,0
1.7.2026,12:11.1,0.803,19.6,51,4812,0
1.7.2026,17:55.0,0.775,100.0,67,7322,2
1.7.2026,42:25.2,0.757,22.9,52,4964,1
1.7.2026,45:34.1,0.684,40.3,50,7281,1
1.7.2026,45:50.1,0.89,42.3,55,7308,1
1.7.2026,48:46.9,0.88,49.5,61,7295,1
1.7.2026,17:20.9,0.732,100.0,62,7322,2
1.7.2026,49:53.3,0.889,49.5,56,7281,1
1.7.2026,54:22.6,0.951,62.2,62,7405,1
1.7.2026,44:01.6,0.802,19.6,46,7281,1
1.7.2026,20:02.9,0.757,100.0,68,7281,2
1.7.2026,20:31.0,0.762,100.0,67,7281,2
1.7.2026,53:42.5,0.718,41.1,50,7308,1
1.7.2026,26:11.7,0.775,43.8,65,4996,0
1.7.2026,17:38.1,0.867,47.9,59,4807,0
1.7.2026,52:10.0,0.669,15.4,47,7391,1
1.7.2026,59:36.0,0.671,58.6,56,7308,1
1.7.2026,56:21.1,0.833,47.9,60,7268,1
1.7.2026,30:36.4,0.742,11.9,48,4795,0
1.7.2026,26:27.7,0.709,15.3,55,4990,0
1.7.2026,09:06.6,0.664,14.5,49,4812,0
1.7.2026,54:52.7,0.996,40.5,62,7281,1
1.7.2026,57:31.5,0.787,91.6,60,7322,1
1.7.2026,13:30.6,0.813,100.0,79,7268,2
1.7.2026,54:12.0,0.774,23.7,62,5034,0
1.7.2026,25:09.5,0.859,45.5,68,4990,0
1.7.2026,09:52.8,1.001,25.6,58,4783,0
1.7.2026,19:54.6,0.851,24.9,55,4818,0
1.7.2026,48:22.8,1.001,54.0,71,7308,1
1.7.2026,12:06.6,0.888,100.0,93,7281,2
1.7.2026,25:45.6,0.661,18.9,52,4996,0
1.7.2026,57:54.7,0.701,34.3,56,5002,0
1.7.2026,04:09.8,0.729,10.1,50,4789,0
1.7.2026,20:08.7,0.919,61.5,64,4842,0
1.7.2026,04:19.8,0.704,20.7,51,4789,0
1.7.2026,19:08.8,0.762,100.0,70,7295,2
1.7.2026,25:25.5,0.658,16.1,54,4996,0
1.7.2026,48:24.8,0.986,43.6,63,7295,1
1.7.2026,23:09.2,0.662,19.9,51,5002,0
1.7.2026,51:15.7,1.001,42.2,71,7363,1
1.7.2026,12:34.6,0.862,100.0,91,7349,2
1.7.2026,17:56.2,0.786,20.7,53,4818,0
1.7.2026,57:19.4,0.68,52.0,57,7295,1
1.7.2026,07:50.4,0.701,46.8,55,4818,0
1.7.2026,17:06.1,0.747,33.9,54,4812,0
1.7.2026,11:30.6,0.907,100.0,94,7308,2
1.7.2026,57:42.6,0.657,38.1,54,4990,0
1.7.2026,19:00.9,0.766,100.0,70,7349,2
1.7.2026,58:49.8,0.777,53.3,65,7295,1
1.7.2026,03:41.7,0.677,12.7,51,4783,0
1.7.2026,05:01.9,0.904,16.0,51,4789,0
1.7.2026,55:32.9,1.0,71.0,76,7281,1
1.7.2026,04:07.8,0.672,10.6,51,4789,0
1.7.2026,49:39.2,1.001,21.4,53,7405,1
1.7.2026,29:54.3,0.652,18.1,51,4789,0
1.7.2026,48:44.9,0.697,38.3,53,7295,1
1.7.2026,16:58.8,0.717,100.0,61,7308,2
1.7.2026,29:34.2,0.802,16.0,48,4996,0
1.7.2026,44:27.7,0.674,19.6,48,7214,1
1.7.2026,53:09.9,0.778,55.5,75,4795,0
1.7.2026,18:08.9,0.752,100.0,67,7322,2
1.7.2026,30:30.4,0.767,22.4,52,4783,0
1.7.2026,07:30.4,0.852,35.1,70,4812,0
1.7.2026,03:43.7,0.701,21.0,53,4789,0
1.7.2026,16:34.0,0.893,24.7,65,4818,0
1.7.2026,17:30.1,0.858,44.4,58,4818,0
1.7.2026,27:01.9,0.656,18.6,57,4990,0
1.7.2026,20:24.8,0.811,37.8,57,4818,0
1.7.2026,02:19.5,0.824,17.2,52,4807,0
1.7.2026,25:01.5,0.661,13.3,52,4996,0
1.7.2026,41:22.9,0.67,29.9,52,5028,1
1.7.2026,06:16.1,0.862,14.7,49,4766,0
1.7.2026,18:18.3,0.788,68.4,65,4812,0
1.7.2026,24:19.4,0.745,52.1,61,5002,0
1.7.2026,15:26.7,0.712,100.0,63,7336,2
1.7.2026,57:44.6,0.76,16.6,54,4996,0
1.7.2026,56:24.4,0.821,19.5,62,4996,0
1.7.2026,51:33.8,0.664,47.8,54,7268,1
1.7.2026,14:31.5,0.824,26.1,58,5009,0
1.7.2026,48:54.9,1.022,48.1,65,7281,1
1.7.2026,28:48.1,0.751,29.7,50,5002,0
1.7.2026,25:11.5,0.739,42.7,56,4990,0
1.7.2026,51:45.9,0.663,27.5,50,7281,1
1.7.2026,14:34.6,0.739,100.0,68,7241,2
1.7.2026,52:09.7,0.922,100.0,75,4703,0
1.7.2026,16:58.1,0.817,18.3,52,4818,0
1.7.2026,48:10.7,0.675,36.2,47,7268,1
1.7.2026,45:14.0,0.704,41.0,54,7281,1
1.7.2026,44:19.7,0.946,22.8,49,7308,1
1.7.2026,17:26.8,0.755,100.0,64,7322,2
1.7.2026,59:05.0,0.894,17.8,57,5021,0
1.7.2026,18:07.0,0.727,100.0,67,7281,2
1.7.2026,11:06.9,0.676,33.1,53,4812,0
1.7.2026,42:07.1,0.664,18.3,49,5054,1
1.7.2026,18:20.9,0.758,100.0,68,7281,2
1.7.2026,12:39.2,0.795,11.1,50,4789,0
1.7.2026,49:51.3,0.853,42.2,53,7308,1
1.7.2026,41:06.9,0.662,33.7,52,5028,1
1.7.2026,12:42.7,0.867,100.0,87,7308,2
1.7.2026,09:50.8,0.69,20.8,47,4789,0
1.7.2026,57:20.6,0.868,22.6,61,5009,0
1.7.2026,59:09.8,0.787,87.4,61,7308,1
1.7.2026,23:39.3,0.717,13.1,50,4990,0
1.7.2026,17:38.7,0.762,100.0,66,7363,2
1.7.2026,27:13.9,0.76,51.3,61,4958,0
1.7.2026,06:54.2,0.714,9.7,49,4789,0
1.7.2026,16:01.8,0.951,18.8,49,4818,0
1.7.2026,51:43.7,0.79,12.1,59,4675,0
1.7.2026,06:24.1,0.709,10.8,48,4789,0
1.7.2026,30:38.4,0.667,11.2,48,4789,0
1.7.2026,22:59.2,0.762,18.7,51,4996,0
1.7.2026,39:22.4,0.779,26.0,54,4983,1
1.7.2026,49:25.1,0.66,35.4,51,7268,1
1.7.2026,16:46.0,0.943,29.2,58,4824,0
1.7.2026,55:06.8,0.671,27.8,50,7268,1
1.7.2026,55:22.2,0.878,86.7,69,5021,0
1.7.2026,20:34.9,0.732,100.0,68,7254,2
1.7.2026,48:18.8,0.969,53.4,59,7295,1
1.7.2026,02:05.4,0.837,35.2,57,4996,0
1.7.2026,40:08.6,1.001,26.6,53,5028,1
1.7.2026,06:38.2,0.797,37.0,57,4812,0
1.7.2026,53:32.4,1.012,28.3,61,7295,1
1.7.2026,27:40.0,0.733,42.7,56,4990,0
1.7.2026,28:50.1,0.739,35.7,53,5015,0
1.7.2026,42:01.1,0.675,23.8,51,4996,1
1.7.2026,19:48.6,0.784,48.0,52,4818,0
